name,address,District Name,is_nabh_accredited,hospital_tier,google_rating,google_ratings_total,latitude,longitude,hospital_id
SURYA ENT HOSPITAL AND RESEARCH CENTRE,"SURYA ENT HOSPITAL AND RESEARCH CENTRE, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,3.9,421,26.8381,80.9346001,5387
SHRI GURUNANAK HOSPITAL,"SHRI GURUNANAK HOSPITAL, SHAHJAHANPUR, UTTAR PRADESH",SHAHJAHANPUR,False,B,4.0,408,27.9128583,79.7476254,5388
JEEVAN HOSPITAL,"JEEVAN HOSPITAL, BIJNOR, UTTAR PRADESH",BIJNOR,False,C,3.7,475,29.4074203,78.4821406,5389
AHUJA EYE CENTRE ,"AHUJA EYE CENTRE , ALIGARH, UTTAR PRADESH",ALIGARH,False,C,3.5,118,27.8761073,78.1358153,5390
Alka Hospital,"Alka Hospital, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,3.9,477,25.4613291,81.8650796,5391
M D Hospital,"M D Hospital, BARABANKI, UTTAR PRADESH",BARABANKI,False,C,3.7,216,26.9421406,81.3856087,5392
CITY CHILDREN HOSPITAL,"CITY CHILDREN HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.2,148,26.8381,80.9346001,5393
S S CHAUDHARY HOSPITAL,"S S CHAUDHARY HOSPITAL, MATHURA, UTTAR PRADESH",MATHURA,False,C,3.5,210,27.4955539,77.6855554,5394
MED LAND HOSPITAL,"MED LAND HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.3,292,26.8381,80.9346001,5395
KHAIR HOSPITAL,"KHAIR HOSPITAL, BASTI, UTTAR PRADESH",BASTI,False,B,4.3,186,26.8387083,82.5350919,5396
Haddi Hospital,"Haddi Hospital, BASTI, UTTAR PRADESH",BASTI,False,C,3.6,365,26.7940938,82.7246746,5397
UPKAR HOSPITAL,"UPKAR HOSPITAL, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,C,3.6,426,26.6677977,83.3642334,5398
LAKSHYA CANCER HOSPITAL,"LAKSHYA CANCER HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.0,352,26.8381,80.9346001,5399
DIVINE HEART & MULTISPECIALTY HOSPITAL,"DIVINE HEART & MULTISPECIALTY HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.5,239,26.8381,80.9346001,5400
MADNANI MEDICARE PVT LTD,"MADNANI MEDICARE PVT LTD, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.1,110,25.4423942,81.8092552,5401
AFZAL HOSPITAL,"AFZAL HOSPITAL, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,4.2,283,27.5026747,80.8335139,5402
Bala Ji Hospital,"Bala Ji Hospital, Sant Kabir Nagar, UTTAR PRADESH",Sant Kabir Nagar,False,B,4.0,272,26.755082,83.0398545,5403
R C NURSING HOME,"R C NURSING HOME, BAREILLY, UTTAR PRADESH",BAREILLY,False,C,3.6,496,28.4582344,79.4047452,5404
7 Med India Private Limited,"7 Med India Private Limited, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.2,438,25.3356491,83.0076292,5405
SIYARAM HOSPITAL,"SIYARAM HOSPITAL, UNNAO, UTTAR PRADESH",UNNAO,False,B,4.1,387,26.5673264,80.6198193,5406
SHYAM SINGH MEMORIAL CHAUDHARY HOSPITAL,"SHYAM SINGH MEMORIAL CHAUDHARY HOSPITAL, BULANDSHAHR, UTTAR PRADESH",BULANDSHAHR,False,B,4.0,105,28.3874073,77.9743805,5407
ANANT ROOP HOSPITAL,"ANANT ROOP HOSPITAL, BAREILLY, UTTAR PRADESH",BAREILLY,False,B,4.1,290,28.4582344,79.4047452,5408
Sharp Sight Eye Hospitals ,"Sharp Sight Eye Hospitals , ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.8,429,25.4381302,81.8338005,5409
SEWA HOSPITAL,"SEWA HOSPITAL, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,4.1,269,26.7436618,83.3719799,5410
BRIJ MEDICAL CENTRE PVT LTD,"BRIJ MEDICAL CENTRE PVT LTD, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,B,4.0,267,26.4410107,80.2652803,5411
SITAPUR NETHRALAYA SITAPUR,"SITAPUR NETHRALAYA SITAPUR, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,4.3,491,27.5026747,80.8335139,5412
SUDHIR SUPER SPECIALITY HOSPITAL,"SUDHIR SUPER SPECIALITY HOSPITAL, GAUTAM BUDDHA NAGAR, UTTAR PRADESH",GAUTAM BUDDHA NAGAR,False,B,4.2,70,28.368716,77.5970121,5413
AEROMED UNIT OF MJS MEDICAL & RESEARCH INSTITUE PVY LTD,"AEROMED UNIT OF MJS MEDICAL & RESEARCH INSTITUE PVY LTD, SAHARANPUR, UTTAR PRADESH",SAHARANPUR,False,B,4.2,192,29.9856799,77.5040646,5414
Rajbanshi Neuro And Multispecialty Hospital ,"Rajbanshi Neuro And Multispecialty Hospital , GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,C,3.7,261,26.6677977,83.3642334,5415
PARAS NEURO SPINE AND MULTISPECIALITY HOSPITAL,"PARAS NEURO SPINE AND MULTISPECIALITY HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.8,187,26.8381,80.9346001,5416
Globe Medicare,"Globe Medicare, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.6,203,26.8747475,80.9415139,5417
PRAGATI HOSPITAL,"PRAGATI HOSPITAL, JALAUN, UTTAR PRADESH",JALAUN,False,C,3.7,117,26.1048633,79.3919136,5418
NARAN DHARMARTH NETRALAYA,"NARAN DHARMARTH NETRALAYA, ETAWAH, UTTAR PRADESH",ETAWAH,False,C,3.5,414,26.7155629,79.0917098,5419
SHANTI VEER CHARITABLE HOSPITAL,"SHANTI VEER CHARITABLE HOSPITAL, SHAMLI, UTTAR PRADESH",SHAMLI,False,B,4.2,202,29.4811507,77.2901344,5420
PANACEA HOSPITAL,"PANACEA HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,3.9,245,26.8381,80.9346001,5421
sujata hospital,"sujata hospital, HATHRAS, UTTAR PRADESH",HATHRAS,False,C,3.5,74,27.5724324,78.1116209,5422
JR HOSPITAL,"JR HOSPITAL, GAUTAM BUDDHA NAGAR, UTTAR PRADESH",GAUTAM BUDDHA NAGAR,False,C,3.6,175,28.368716,77.5970121,5423
SARASWATI MULTISPECIALITY CENTER,"SARASWATI MULTISPECIALITY CENTER, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.1,350,25.3356491,83.0076292,5424
VAISHNAVI MULTISPECIALITY HOSPITAL,"VAISHNAVI MULTISPECIALITY HOSPITAL, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,3.9,95,26.6677977,83.3642334,5425
PRITI HOSPITAL,"PRITI HOSPITAL, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.2,191,25.4573983,81.8541354,5426
RUDRAKSH IVF AND UROLOGY CENTRE,"RUDRAKSH IVF AND UROLOGY CENTRE, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.8,272,26.8381,80.9346001,5427
Chhaya Care Hospital,"Chhaya Care Hospital, MAU, UTTAR PRADESH",MAU,False,C,3.8,283,26.0390904,83.4985846,5428
babu rn singh dialysis center,"babu rn singh dialysis center, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,4.1,321,26.6677977,83.3642334,5429
Realtooth Dental Clinic,"Realtooth Dental Clinic, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.0,84,26.8381,80.9346001,5430
Kanti Devi Nursing Home,"Kanti Devi Nursing Home, BASTI, UTTAR PRADESH",BASTI,False,B,3.9,343,26.8387083,82.5350919,5431
star surgicare &trauma hospital,"star surgicare &trauma hospital, BAREILLY, UTTAR PRADESH",BAREILLY,False,B,4.1,289,28.4582344,79.4047452,5432
Orchid The super speciality centre ,"Orchid The super speciality centre , GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,C,3.8,99,26.6677977,83.3642334,5433
SINGHAL EYE HOSPITAL ,"SINGHAL EYE HOSPITAL , ALIGARH, UTTAR PRADESH",ALIGARH,False,B,3.9,90,27.8913703,78.0833961,5434
R B RAO MEMORIAL MULTI SPECILITY HOSPITAL,"R B RAO MEMORIAL MULTI SPECILITY HOSPITAL, GONDA, UTTAR PRADESH",GONDA,False,B,4.1,384,27.1103723,81.9238906,5435
RAMA LIFECARE HOSPITAL ,"RAMA LIFECARE HOSPITAL , ALIGARH, UTTAR PRADESH",ALIGARH,False,B,4.1,390,27.8761073,78.1358153,5436
Indrawati Mata Hospital & Trauma Center ,"Indrawati Mata Hospital & Trauma Center , MIRZAPUR, UTTAR PRADESH",MIRZAPUR,False,B,4.0,355,24.9316896,82.6280163,5437
MADHUP HOSPITAL,"MADHUP HOSPITAL, GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,C,3.5,286,28.7749966,77.4586967,5438
ADITYA VIKRAM SINGH SMRITI HOSPITAL & RESEARCH CENTRE,"ADITYA VIKRAM SINGH SMRITI HOSPITAL & RESEARCH CENTRE, AZAMGARH, UTTAR PRADESH",AZAMGARH,False,B,4.2,227,26.023639,83.0293105,5439
LUCKNOW NEURO HOSPITAL,"LUCKNOW NEURO HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,3.9,495,26.8381,80.9346001,5440
VERMA HOSPITAL ,"VERMA HOSPITAL , LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,3.9,459,26.8381,80.9346001,5441
Goel Superspeciality Hospital,"Goel Superspeciality Hospital, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.1,360,26.8381,80.9346001,5442
SANJIWANI SEWALYA NURSING AND MATERNITY HOME,"SANJIWANI SEWALYA NURSING AND MATERNITY HOME, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.3,89,25.4381302,81.8338005,5443
ACURA CRITICAL CARE HOSPITAL ,"ACURA CRITICAL CARE HOSPITAL , ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.2,134,25.4381302,81.8338005,5444
DIVYA HOSPITAL,"DIVYA HOSPITAL, BIJNOR, UTTAR PRADESH",BIJNOR,False,B,4.3,296,29.4074203,78.4821406,5445
SHIVAY HOSPITAL,"SHIVAY HOSPITAL, MEERUT, UTTAR PRADESH",MEERUT,False,C,3.8,194,29.0018557,77.7679671,5446
HANS NURSING HOME AND SURGICAL CENTER,"HANS NURSING HOME AND SURGICAL CENTER, BIJNOR, UTTAR PRADESH",BIJNOR,False,B,4.0,215,29.4074203,78.4821406,5447
HAYAT HOSPITAL,"HAYAT HOSPITAL, MORADABAD, UTTAR PRADESH",MORADABAD,False,C,3.6,232,28.8796553,78.8095335,5448
Ujala Cygnus Rainbow Hospital  A Unit of Cygnus Medicare Private Ltd,"Ujala Cygnus Rainbow Hospital  A Unit of Cygnus Medicare Private Ltd, AGRA, UTTAR PRADESH",AGRA,False,B,3.9,265,27.1752554,78.0098161,5449
Upkar Hospital,"Upkar Hospital, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.2,366,25.283863,82.9792278,5450
SHANTI HOSPITAL,"SHANTI HOSPITAL, BULANDSHAHR, UTTAR PRADESH",BULANDSHAHR,False,C,3.7,207,28.3874073,77.9743805,5451
RE LIFE CARE HOSPITAL,"RE LIFE CARE HOSPITAL, VARANASI, UTTAR PRADESH",VARANASI,False,C,3.5,418,25.3356491,83.0076292,5452
LIFE CARE HOSPITAL,"LIFE CARE HOSPITAL, SAHARANPUR, UTTAR PRADESH",SAHARANPUR,False,B,4.1,253,29.9698458,77.576702,5453
EVA HOSPITAL,"EVA HOSPITAL, BIJNOR, UTTAR PRADESH",BIJNOR,False,C,3.8,469,29.4074203,78.4821406,5454
MANISH HOSPITAL,"MANISH HOSPITAL, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.3,353,25.2669629,82.9669399,5455
PUSHPANJALI NURSING HOME ,"PUSHPANJALI NURSING HOME , MORADABAD, UTTAR PRADESH",MORADABAD,False,B,3.9,365,28.8796553,78.8095335,5456
Kashvi Multi Speciality Center,"Kashvi Multi Speciality Center, GAUTAM BUDDHA NAGAR, UTTAR PRADESH",GAUTAM BUDDHA NAGAR,False,B,4.3,383,28.368716,77.5970121,5457
NEW SRI SAI LIFE HOSPITAL,"NEW SRI SAI LIFE HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.2,52,26.8381,80.9346001,5458
INDIRA GANDHI EYE HOSPITAL AND RESEARCH CENTRE,"INDIRA GANDHI EYE HOSPITAL AND RESEARCH CENTRE, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.6,378,26.8508471,80.9325202,5459
Sanjeevni hospital,"Sanjeevni hospital, SAHARANPUR, UTTAR PRADESH",SAHARANPUR,False,C,3.8,428,29.9856799,77.5040646,5460
DR MISHRA MULTISPECIALITY HOSPITAL,"DR MISHRA MULTISPECIALITY HOSPITAL, JHANSI, UTTAR PRADESH",JHANSI,False,B,4.0,406,25.529855,78.6527802,5461
AMITA MULTI SPECIALTY HOSPITAL,"AMITA MULTI SPECIALTY HOSPITAL, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.6,311,25.4381302,81.8338005,5462
SAI EYE CARE & MEDICAL CENTRE,"SAI EYE CARE & MEDICAL CENTRE, HAPUR, UTTAR PRADESH",HAPUR,False,B,4.1,348,28.7166767,77.890433,5463
KANTI KUBER HOSPITAL,"KANTI KUBER HOSPITAL, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,C,3.7,460,27.7343823,81.47654,5464
ARVACHIN HEALTHCARE PRIVATE LIMITED,"ARVACHIN HEALTHCARE PRIVATE LIMITED, VARANASI, UTTAR PRADESH",VARANASI,False,B,3.9,127,25.3356491,83.0076292,5465
MADHU HOSPITAL,"MADHU HOSPITAL, BULANDSHAHR, UTTAR PRADESH",BULANDSHAHR,False,B,3.9,485,28.3874073,77.9743805,5466
RAO SAFDAR JUNG HOSPITAL,"RAO SAFDAR JUNG HOSPITAL, SAHARANPUR, UTTAR PRADESH",SAHARANPUR,False,C,3.6,281,29.9856799,77.5040646,5467
SHRI JAGANNATH CHARITABLE CANCER INSTITUTE & RESEARCH CENTRE ,"SHRI JAGANNATH CHARITABLE CANCER INSTITUTE & RESEARCH CENTRE , GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,B,4.1,427,28.7749966,77.4586967,5468
ONCOCARE CANCER HOSPITAL PRIVATE LIMITED,"ONCOCARE CANCER HOSPITAL PRIVATE LIMITED, AMROHA, UTTAR PRADESH",AMROHA,False,B,4.0,144,28.7952632,78.3436244,5469
OLS Janpriya multispeciality hospital,"OLS Janpriya multispeciality hospital, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.2,373,25.3356491,83.0076292,5470
ANANTA HEART AND CANCER HOSPITAL,"ANANTA HEART AND CANCER HOSPITAL, BASTI, UTTAR PRADESH",BASTI,False,C,3.7,203,26.7999833,82.7192786,5471
Dr. Lal Singh Memorial Hospital And Diagnostic Centre,"Dr. Lal Singh Memorial Hospital And Diagnostic Centre, MORADABAD, UTTAR PRADESH",MORADABAD,False,C,3.8,133,28.8796553,78.8095335,5472
VEDANTA HOSPITAL,"VEDANTA HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.1,181,26.8381,80.9346001,5473
Sai Hospital,"Sai Hospital, SAHARANPUR, UTTAR PRADESH",SAHARANPUR,True,A,4.8,377,29.9856799,77.5040646,5474
DR RAKESH SINGH BHADAURIYA MULTI SPECIALITY HOSPITAL ,"DR RAKESH SINGH BHADAURIYA MULTI SPECIALITY HOSPITAL , MAINPURI, UTTAR PRADESH",MAINPURI,False,B,4.3,289,27.2093072,79.0625369,5475
MAA SHARDA NURSING HOME,"MAA SHARDA NURSING HOME, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.2,169,25.4381302,81.8338005,5476
Garg Ophthalmic Centre Pvt. Ltd.,"Garg Ophthalmic Centre Pvt. Ltd., LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.2,442,26.8381,80.9346001,5477
SATYARAJ HOSPITAL,"SATYARAJ HOSPITAL, BAREILLY, UTTAR PRADESH",BAREILLY,False,B,3.9,206,28.4582344,79.4047452,5478
SR HOSPITAL AND PARAMEDICAL COLLEGE,"SR HOSPITAL AND PARAMEDICAL COLLEGE, Sant Kabir Nagar, UTTAR PRADESH",Sant Kabir Nagar,False,C,3.8,447,26.755082,83.0398545,5479
DR RASHMI SHARMA POLYCLINIC,"DR RASHMI SHARMA POLYCLINIC, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.6,206,26.8381,80.9346001,5480
K P INSTITUTE OF MEDICAL SCIENCES,"K P INSTITUTE OF MEDICAL SCIENCES, AGRA, UTTAR PRADESH",AGRA,False,B,4.3,323,27.1752554,78.0098161,5481
Sarthak Hospital ,"Sarthak Hospital , LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.1,446,26.8381,80.9346001,5482
HOPEWELL MULTISPECIALITY HOSPITAL,"HOPEWELL MULTISPECIALITY HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.8,481,26.8381,80.9346001,5483
MDCITY HOSPITAL,"MDCITY HOSPITAL, GAUTAM BUDDHA NAGAR, UTTAR PRADESH",GAUTAM BUDDHA NAGAR,False,C,3.6,92,28.368716,77.5970121,5484
Ram Ratan Hospital Managed and Operated by Fortis Hospital,"Ram Ratan Hospital Managed and Operated by Fortis Hospital, GAUTAM BUDDHA NAGAR, UTTAR PRADESH",GAUTAM BUDDHA NAGAR,False,B,4.2,383,28.368716,77.5970121,5485
DR AMOD URO GYNAE CENTRE,"DR AMOD URO GYNAE CENTRE, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,C,3.7,302,26.4410107,80.2652803,5486
Lucknow Kidney Care Pvt Ltd,"Lucknow Kidney Care Pvt Ltd, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,3.9,273,26.8381,80.9346001,5487
ROHIT LAPROSCOPIC SURGICAL CENTER ,"ROHIT LAPROSCOPIC SURGICAL CENTER , VARANASI, UTTAR PRADESH",VARANASI,False,C,3.7,405,25.3091348,82.9838206,5488
Archana Hospital ,"Archana Hospital , BASTI, UTTAR PRADESH",BASTI,True,A,4.7,383,26.8387083,82.5350919,5489
BOON DENTAL CARE CLINIC,"BOON DENTAL CARE CLINIC, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.1,352,26.8381,80.9346001,5490
HANUMANT MATERNITY  AND TRAUMA CENTER,"HANUMANT MATERNITY  AND TRAUMA CENTER, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.3,131,26.2604732,82.2380532,5491
SHIFA NURSINGH HOME,"SHIFA NURSINGH HOME, Amethi, UTTAR PRADESH",Amethi,False,B,4.0,274,26.346274,81.6252039,5492
BRINDRA HOSPITAL,"BRINDRA HOSPITAL, BULANDSHAHR, UTTAR PRADESH",BULANDSHAHR,False,B,3.9,76,28.3874073,77.9743805,5493
LIFE CARE HOSPITAL,"LIFE CARE HOSPITAL, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,3.9,492,25.403306,81.8682105,5494
I SIGHT SUPER SPECIALITY EYE CARE CENTRE,"I SIGHT SUPER SPECIALITY EYE CARE CENTRE, RAMPUR, UTTAR PRADESH",RAMPUR,False,B,4.1,448,28.7934728,79.1845806,5495
Mahender Singh Multispeciality Hospital,"Mahender Singh Multispeciality Hospital, BIJNOR, UTTAR PRADESH",BIJNOR,False,B,4.3,499,29.4074203,78.4821406,5496
Gyan Vishnu Hospital Pvt Ltd,"Gyan Vishnu Hospital Pvt Ltd, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.1,265,25.3356491,83.0076292,5497
KIRAN HEALTH CARE CENTRE,"KIRAN HEALTH CARE CENTRE, SAHARANPUR, UTTAR PRADESH",SAHARANPUR,False,B,4.0,313,29.9856799,77.5040646,5498
A K HOSPITAL,"A K HOSPITAL, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,4.2,98,27.7343823,81.47654,5499
Deep Hospital ,"Deep Hospital , BARABANKI, UTTAR PRADESH",BARABANKI,True,A,4.7,391,26.9421406,81.3856087,5500
AGRAWAL DENTAL CARE CENTRE,"AGRAWAL DENTAL CARE CENTRE, MEERUT, UTTAR PRADESH",MEERUT,False,B,4.1,304,29.0018557,77.7679671,5501
POOJA HOSPITAL A UNIT OF POOJA MEDICARE PVT LTD,"POOJA HOSPITAL A UNIT OF POOJA MEDICARE PVT LTD, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.8,160,25.4381302,81.8338005,5502
SHREE RAM  HOSPITAL,"SHREE RAM  HOSPITAL, MEERUT, UTTAR PRADESH",MEERUT,False,B,4.2,58,29.0018557,77.7679671,5503
TARAWATI HOSPITAL,"TARAWATI HOSPITAL, MEERUT, UTTAR PRADESH",MEERUT,False,C,3.7,491,29.0018557,77.7679671,5504
AVADH HOSPITAL,"AVADH HOSPITAL, BAREILLY, UTTAR PRADESH",BAREILLY,False,B,4.2,313,28.4582344,79.4047452,5505
DR ARTI HOSPITAL,"DR ARTI HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.1,139,26.8381,80.9346001,5506
RAJ NURSING HOME,"RAJ NURSING HOME, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.6,293,25.455994,81.8527398,5507
KAMLA HOSPITAL,"KAMLA HOSPITAL, AMROHA, UTTAR PRADESH",AMROHA,False,C,3.6,227,28.7952632,78.3436244,5508
global multispeciality hospital and trauma centre,"global multispeciality hospital and trauma centre, JHANSI, UTTAR PRADESH",JHANSI,False,B,3.9,425,25.529855,78.6527802,5509
J.M.B. MULTISPECIALITY HOSPITAL,"J.M.B. MULTISPECIALITY HOSPITAL, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,C,3.6,51,28.4947158,80.1076122,5510
URMILA HOSPITAL,"URMILA HOSPITAL, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,C,3.7,154,26.7549299,83.3688202,5511
SRIJANKASHI MULTISPECIALITY HOSPITAL PVT. LTD.,"SRIJANKASHI MULTISPECIALITY HOSPITAL PVT. LTD., VARANASI, UTTAR PRADESH",VARANASI,False,C,3.7,72,25.3356491,83.0076292,5512
NUTEMA HOSPITAL,"NUTEMA HOSPITAL, MEERUT, UTTAR PRADESH",MEERUT,False,C,3.6,445,28.957593,77.751751,5513
UNITED MEDICITY,"UNITED MEDICITY, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.6,397,25.3962564,81.7567664,5514
SHRI RADHA RANI HOSPITAL AND CRITICAL CARE,"SHRI RADHA RANI HOSPITAL AND CRITICAL CARE, ALIGARH, UTTAR PRADESH",ALIGARH,False,B,4.2,69,27.8761073,78.1358153,5515
AROGYA HOSPITAL,"AROGYA HOSPITAL, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.1,269,26.2604732,82.2380532,5516
Gulaothi Pulse Superspeciality Hospital Pvt Ltd,"Gulaothi Pulse Superspeciality Hospital Pvt Ltd, BULANDSHAHR, UTTAR PRADESH",BULANDSHAHR,False,B,4.0,450,28.3874073,77.9743805,5517
SHANKUS HOSPITALS PRIVATE LIMITED RAEBARELI UNIT,"SHANKUS HOSPITALS PRIVATE LIMITED RAEBARELI UNIT, Raebareli, UTTAR PRADESH",Raebareli,False,B,4.3,67,26.2086768,81.2186298,5518
sakshi hospital,"sakshi hospital, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,C,3.8,331,26.7278429,83.3838578,5519
S N HOSPITAL,"S N HOSPITAL, Amethi, UTTAR PRADESH",Amethi,False,B,3.9,113,26.346274,81.6252039,5520
VINAYAK COSMETIC SURGERY AND LASER CENTRE,"VINAYAK COSMETIC SURGERY AND LASER CENTRE, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,3.9,381,26.8381,80.9346001,5521
DIVINE HEALTHCARE,"DIVINE HEALTHCARE, AMROHA, UTTAR PRADESH",AMROHA,False,C,3.6,83,28.7952632,78.3436244,5522
ALYANTRA MEDICITY SUPER SPECILITY HOSPITAL ,"ALYANTRA MEDICITY SUPER SPECILITY HOSPITAL , LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.3,112,26.8381,80.9346001,5523
Kalyan Hospital,"Kalyan Hospital, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.3,92,26.8222844,80.8731967,5524
Madni Multi Specilicity Hospital,"Madni Multi Specilicity Hospital, BULANDSHAHR, UTTAR PRADESH",BULANDSHAHR,False,C,3.8,354,28.3874073,77.9743805,5525
BARABANKI EYE HOSPITAL AND PHACO CENTER,"BARABANKI EYE HOSPITAL AND PHACO CENTER, BARABANKI, UTTAR PRADESH",BARABANKI,False,B,4.3,461,26.9421406,81.3856087,5526
KING HOSPITAL AND TRAUMA CENTER,"KING HOSPITAL AND TRAUMA CENTER, SAHARANPUR, UTTAR PRADESH",SAHARANPUR,False,B,4.2,413,29.9856799,77.5040646,5527
NAIMI EYE HOSPITAL,"NAIMI EYE HOSPITAL, MAU, UTTAR PRADESH",MAU,False,C,3.6,336,26.0390904,83.4985846,5528
BALA JI NURSING HOME,"BALA JI NURSING HOME, SAHARANPUR, UTTAR PRADESH",SAHARANPUR,False,C,3.6,481,29.9856799,77.5040646,5529
HAMATE POLYCLINIC,"HAMATE POLYCLINIC, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.0,238,26.8381,80.9346001,5530
AVANTIKA HOSPITAL ,"AVANTIKA HOSPITAL , GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,B,4.3,490,28.6455529,77.3717563,5531
SHUBHKAMNA HOSPITAL ,"SHUBHKAMNA HOSPITAL , MEERUT, UTTAR PRADESH",MEERUT,False,B,4.2,235,28.9520626,77.7213144,5532
VANSH HOSPITAL PVT LTD,"VANSH HOSPITAL PVT LTD, BAREILLY, UTTAR PRADESH",BAREILLY,False,C,3.7,183,28.4582344,79.4047452,5533
Siyaram Hospital,"Siyaram Hospital, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.6,381,26.2604732,82.2380532,5534
MANSI NURSING HOME ,"MANSI NURSING HOME , MORADABAD, UTTAR PRADESH",MORADABAD,False,C,3.8,298,28.8565846,78.7578253,5535
Kashi Netralaya,"Kashi Netralaya, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.2,99,25.3356491,83.0076292,5536
CHANDRAWATI HOSPITAL,"CHANDRAWATI HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.0,131,26.8381,80.9346001,5537
M. K. HOPE HOSPITAL AND DIAGNOSTIC CENTRE,"M. K. HOPE HOSPITAL AND DIAGNOSTIC CENTRE, JHANSI, UTTAR PRADESH",JHANSI,False,C,3.7,460,25.529855,78.6527802,5538
Vasudev hospital ,"Vasudev hospital , ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.2,63,25.4277359,81.9165058,5539
siddhivinayak eye and health clinic,"siddhivinayak eye and health clinic, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,4.2,184,26.6677977,83.3642334,5540
NEW ARADHYA HOSPITAL AND CRITICAL CENTRE ,"NEW ARADHYA HOSPITAL AND CRITICAL CENTRE , ALIGARH, UTTAR PRADESH",ALIGARH,False,B,4.0,253,27.8761073,78.1358153,5541
